Q9Y2U5,Q9NRM2
Q9Y2U5,Q12929
Q9Y2U5,P35637
Q9Y2U5,Q8N7H5
Q9Y2U5,Q9UHL9
Q9Y4K4,Q92905
Q9Y4K4,Q8IYI8
Q9Y4K4,P08631
Q9Y4K4,Q02817
Q9Y4K4,Q9HC84
Q9Y4K4,Q9BRK5
Q9Y4K4,P61254
Q9Y4K4,P19532
Q9Y4K4,P07951
Q9Y4K4,Q504T8
Q13185,Q13263
Q13185,Q7Z3K3
Q13185,Q8IWI9
Q13185,Q6KC79
Q13185,Q9BZ95
Q13185,Q96QK1
Q13185,Q96JM2
Q13185,Q13129
O15111,P02511
O15111,P55789
O15111,P12036
O15111,Q07157
P16220,Q9H422
P16220,Q9Y6X2
P16220,Q9Y4K4
P16220,Q9UKY1
P16220,P32519
P16220,P18850
P16220,Q7Z3K3
P16220,Q9Y4E5
P16220,Q9H2X6
P16220,P52655
P16220,Q6ZNA4
P16220,Q6VMQ6
P16220,Q9HCK8
P16220,P78317
P16220,Q12772
P16220,P63279
P16220,O75925
P15336,Q92905
P15336,Q8IUH5
Q16539,O00165
Q16539,O43257
Q16539,Q9Y6W6
Q16539,Q8WWM7
Q16539,Q70EL1
Q16539,Q08117
Q16539,P36957
Q16539,P28562
Q16539,P29692
Q16539,P21333
Q16539,P14136
Q16539,P35052
Q16539,Q9HBH9
Q16539,P09110
Q16539,P15822
Q16539,P55268
Q16539,Q06413
Q16539,Q14814
Q16539,P51825
Q16539,P22897
Q16539,P30414
Q16539,Q9Y6N7
Q16539,Q49A88
Q16539,Q01082
Q16539,Q9UGU0
Q16539,P52746
Q16539,Q9BY84
Q16539,O43707
Q16539,Q8IW41
Q16539,Q9BUB5
Q16539,P49770
Q16539,Q9BR11
Q16539,O75582
Q16539,O95405
Q16539,Q96HA1
P35221,Q68DA7
P35221,P14923
P35221,Q9Y490
P35221,Q9H0U9
P35221,Q9Y4G6
P35221,Q8N5A5
P35221,Q16760
Q9UER7,Q99996
Q9UER7,Q9Y2K3
Q9UER7,Q9UPN3
Q9UER7,Q8WTR7
Q9UER7,P14136
Q9UER7,P33241
Q9UER7,P35580
Q9UER7,P35749
Q9UER7,P46100
Q9UER7,Q4V328
Q9UER7,Q7L7X3
Q9UER7,P61254
Q9UER7,P62701
Q9UER7,Q13813
Q9UER7,P11277
Q9UER7,Q01082
Q9UER7,P0CG48
Q9UER7,Q9H8L6
Q9UER7,Q96SB3
Q9UER7,O43663
Q9UER7,Q9Y5Q9
Q9UER7,Q9UQF2
Q9UER7,O75376
P19419,Q92905
P19419,P35222
P19419,Q8NDV7
P19419,Q9HC77
P19419,O15020
P19419,P50502
P19419,P46939
P01100,Q92905
P01100,Q9NRM2
P01100,P17661
P01100,Q09472
P01100,P17275
P01100,Q99471
P01100,P48047
P01100,O60437
P01100,P53041
P01100,Q5VTR2
P01100,P62280
P01100,P36894
P01100,P12814
P04406,Q8WUM4
Q9Y3Y4,Q96PV6
Q9Y3Y4,O00512
Q9Y3Y4,Q01082
P15104,Q9H422
P15104,Q9Y6X2
P15104,Q86Z02
P15104,Q13569
P15104,P63279
P15104,O75925
P15104,O75928
P15104,Q9UKL3
Q9HBH9,P26358
Q9HBH9,P62424
Q9HBH9,Q96RT7
P62993,Q8WUM4
P62993,Q9H422
P62993,Q07912
P62993,Q15427
P62993,Q9Y6X2
P62993,Q9UKW4
P62993,Q5JRX3
P62993,Q13561
P62993,O95630
P62993,Q07666
P62993,Q92598
P62993,O14776
P62993,Q92905
P62993,Q9Y496
P62993,Q9UIF9
P62993,Q9Y4K4
P62993,Q13442
P62993,Q96SU4
P62993,A8K7I4
P62993,P09496
P62993,Q96DH6
P62993,O15551
P62993,P55060
P62993,P05814
P62993,Q9UQB3
P62993,Q5HYK7
P62993,P98082
P62993,Q14118
P62993,O00571
P62993,Q14185
P62993,P29692
P62993,Q68CP9
P62993,Q15723
P62993,Q09472
P62993,P02768
P62993,Q9C0D0
P62993,Q00688
P62993,O95208
P62993,Q96T58
P62993,Q7Z3K3
P62993,P02751
P62993,O43155
P62993,P02792
P62993,Q58DX5
P62993,Q13480
P62993,Q7Z7G0
P62993,P02760
P62993,Q96K83
P62993,Q9H3S7
P62993,Q9UQ16
P62993,Q9Y3Y4
P62993,Q96NT1
P62993,P17302
P62993,P15104
P62993,P04746
P62993,Q08379
P62993,Q08378
P62993,P35052
P62993,Q86UX6
P62993,Q13905
P62993,Q9BY11
P62993,P25054
P62993,P11021
P62993,P10809
P62993,Q12791
P62993,P05787
P62993,Q04695
P62993,P08727
P62993,P00709
P62993,Q13094
P62993,Q92614
P62993,P78559
P62993,P27816
P62993,Q16653
P62993,P02795
P62993,P15941
P62993,P35579
P62993,P35749
P62993,E9PAV3
Q13765,P62993,P49321
P62993,P16333
P62993,P19338
P62993,Q16236
P62993,Q9UBC1
P62993,P25208
P62993,P52948
P62993,Q13153
P62993,P06576
P62993,Q8TC12
P62993,Q9NZQ3
P62993,Q99471
P62993,O00750
P62993,P36543
P62993,P27986
P62993,O00459
P62993,P48047
P62993,P16233
P62993,Q5JSH3
P62993,Q70EK8
P62993,Q5UIP0
P62993,Q06190
P62993,Q08209
P62993,P07602
P62993,Q9H2E6
P62993,P06454
P62993,Q15678
P62993,P49756
P62993,P09417
P62993,Q7Z6E9
P62993,Q9UL51
P62993,P46777
P62993,P62750
P62993,P62899
P62993,P61247
P62993,P62244
P62993,P62266
P62993,P62851
P62993,P42677
P62993,P62273
P62993,P19793
P62993,P06702
P62993,Q15424
P62993,Q96G01
P62993,Q9H788
P62993,Q96T37
P62993,P43004
P62993,Q07889
P62993,Q07890
P62993,Q01082
P62993,Q15532
P62993,O00186
P62993,P21675
P62993,P20062
P62993,Q06187
P62993,P02787
P62993,Q07157
P62993,P00736
P62993,P53804
P62993,P62987
P62993,P0CG48
P62993,P63279
P62993,P55055
P62993,P15498
P62993,O15240
P62993,P63104
P62993,Q9Y6Q3
P62993,Q15928
P62993,Q92626
P62993,Q86U42
P62993,Q92804
P62993,Q14515
P62993,Q9BQI5
P62993,Q8IVH8
P62993,Q0VF96
P62993,Q99569
P62993,P52849
P62993,P22681
P62993,Q13191
P62993,P12814
P62993,O43426
P62993,O15056
P62993,O00401
P62993,P50914
P62993,Q8WV44
P62993,O14490
P62993,P13667
P62993,O75376
P62993,Q14142
P62993,Q86UL8
P62993,P42694
P62993,Q9Y2W1
Q9BY11,Q9UNF0
Q9BY11,P05814
Q9BY11,P68104
Q9BY11,Q9Y3L3
Q9BY11,Q9BQE5
Q9BY11,P02794
Q9BY11,P31150
Q9BY11,P30414
Q9BY11,P07237
Q9BY11,Q68EM7
Q9BY11,Q8TCT7
Q9BY11,Q8WXE0
Q9BY11,P36578
Q9BY11,P62424
Q9BY11,P09661
Q9BY11,Q01082
Q9BY11,O00267
Q9BY11,P67936
Q9BY11,P0CG48
Q9BY11,Q96JP5
Q9BY11,Q9H169
Q9BY11,O60861
Q9BY11,O00203
Q9BY11,Q9NZU7
P25054,Q96S59
P25054,Q99996
P25054,Q8IYB3
P25054,Q9UP83
P25054,Q99832
P25054,Q07666
P25054,Q13438
P25054,P27348
P25054,Q16891
P25054,O15504
P25054,Q9UNF0
P25054,Q14011
P25054,Q92793
P25054,Q9H672
P25054,P35221
P25054,O95782
P25054,Q10567
P25054,Q8NG57
P25054,P63010
P25054,Q04637
P25054,Q99814
P25054,P11474
P25054,Q13201
P25054,P21333
P25054,O75369
P25054,Q8WXH0
P25054,Q8NF91
P25054,Q96KQ4
P25054,Q8TB72
P25054,Q9UPN3
