P63104,P15056
P11802,P42773
P78545,Q14697
Q9UBC1,Q9H9J2
Q9Y5J5,Q8TEX9
O43586,P61254
P61981,Q9Y383
P27348,Q9P0K7
P52565,Q14232
O14874,Q9H9S4
P49662,P06396
P78545,Q9NZC4
O75352,Q15126
P29372,P23142
P22392,P28222
Q9BRX2,P28288
P43686,O00231
P63279,P63165
P40337,Q15370
O15519,Q15393
Q13617,Q9Y5L4
P78545,P31939
P49841,Q9H2U1
Q99608,Q9Y5M8
O95190,P11926
O75688,P05109
O43586,Q9Y6E2
P63279,P55854
P27348,Q9H0B6
Q9Y2Q3,P41252
O75832,O00232
P31939,P23458
Q16611,P22087
Q16611,Q9UQ35
O95999,P62807
Q14240,O95400
Q05084,Q9NPJ1
Q13418,P57678
Q9NX58,P46781
O00422,O43665
O43586,P18077
Q9Y675,O76070
Q13418,O00571
Q9NX58,Q9BZE4
P40337,P08134
P01106,Q9GZR7
Q9HC98,P33993
Q9UKS6,P62750
Q9Y230,O00469
Q9NRG4,Q9UKA4
P40337,P26441
P27348,Q7KZI7
P60520,P42704
P23508,P49674
O75569,O60506
P43686,P22234
Q9Y5L4,P35244
P16035,O76070
Q7L1Q6,Q92611
P22392,Q12972
Q15287,Q9Y2W1
Q9Y4K3,Q5ST30
Q15853,O15392
P40337,P10599
P32121,P49407
Q9HAW0,P57678
Q16394,Q92882
Q96BK5,P62899
P43686,O95816
O43353,Q96CX2
Q9Y230,Q9Y265
Q9Y6E0,Q14BN4
O75896,P50851
P35613,Q9H6Z4
Q9NY93,P62807
Q9Y5V3,Q9UBF2
P01106,Q92974
Q9UNM6,P55036
P49407,O00541
O14519,P01876
Q9NY93,Q02543
Q9Y2Q3,P04843
O15479,P61254
O75688,P06396
O43586,Q02543
O75365,Q9NVI7
Q8IXJ6,P13807
Q9Y5L4,O60220
P63104,O96013
P61966,P61619
Q9Y575,P06702
Q9Y2Q3,P28222
Q9Y6F1,P13995
O75365,P28340
P14678,Q15020
P60604,Q9UKV5
P49407,Q96GQ7
P49407,O00505
Q9BUV8,O00571
P52429,Q9Y266
Q93063,Q15369
Q9UBC1,Q9Y676
Q9Y5J5,O75746
Q00169,Q15014
Q15287,Q96S59
Q9Y230,Q93009
P19532,P07814
Q15853,P29508
P61966,Q6NXE6
Q16611,P45880
O95467,P63092
P84996,Q5JWF2
Q16658,Q9Y675,Q15369
P19532,O15067
P49407,Q6DKI1
O14519,P01877
Q02790,Q8IVV2
Q6PIL6,Q9NS61
P01106,P57678
Q9Y6F1,Q16778
Q96BK5,P61247
P60510,P30153
O14730,P40616
O43791,O60496
Q15654,P27105
P31946,P27448
P63104,Q9UDY2
Q9NY93,P62750
Q9NX58,Q02543
Q99608,Q9UBM7
O75688,P55072
O75365,P16615
Q15287,Q8IYB3
Q9Y4K3,P55072
P61981,P27448
O95400,P07237
Q9NSA3,P00505
O15479,Q9Y3U8
P23508,O15067
P22392,Q9Y230
Q9Y230,P62280
O75940,Q96JB5
Q9Y4K3,P41252
P63279,Q9UBT2
P27348,Q08AE8
P31939,P27105
Q9UJU6,P11802
Q92796,P04083
Q9UKT5,Q15843
P41235,Q92878
P28566,P17980
Q9Y664,P57735
P43360,P78344
O75352,Q15758
Q9Y5J5,P42704
Q96BK5,P39019
O00422,P54577
P14678,P57678
P40337,P07741
P61981,O60282
P27348,P04049
Q7L1Q6,Q8N3K9
Q9BUV8,O43242
P49662,Q9Y5M8
Q13617,P27105
Q9NY93,P82675
O60496,Q9UBS4
P01106,Q6P2Q9
Q99608,P61619
Q9Y265,Q96AV8
Q15853,P06702
P40337,P24941
P40337,Q7Z443
Q9Y5S2,P39023
Q15287,Q9P2I0
Q15287,Q9Y3F4
P31930,P62306
P61966,P53985
P62330,Q13310
Q9HAW0,Q9Y5L0
P49662,Q8N1F7
Q15773,P28288
Q15773,O76081
Q9UKS6,O60936
Q15126,P05455
Q15654,Q9NXV2
Q15654,Q9Y2W1
P52565,Q08211
O75815,P26639
Q9NY93,P61254
Q9ULA0,O60343
O60427,Q9UBM7
Q96T60,Q8N1F7
Q9Y6E0,P05090
P61981,P04049
Q7L1Q6,Q14203
O95400,O95073
Q14232,Q13144
P23508,P41252
Q15773,O76071
Q9Y2B9,P35244
P43686,P62191
Q9NRG4,Q16543
Q9UBN6,P35580
P40337,Q16658
P49662,Q8TBZ2
P52429,Q01105
Q9Y5J5,O75964
Q9UBE0,Q16678
Q9NRH2,O75716
Q9NPH0,Q9UBM7
O95400,Q14558
P05787,O75503
Q9Y5V3,Q15843
Q9Y675,Q6P2Q9
Q15170,Q9UNL2
Q9Y4K3,Q14697
P32121,Q9H9J2
P60520,Q04637
Q9Y5J5,P51571
O43660,Q9H3G5
P40337,P41252
P27348,P61326
P52429,P22234
Q92796,Q13617
O15479,P49207
O75832,P55036
Q15170,P63151
P78543,Q96LI5
P78396,Q9P253
Q9NX58,Q08211
Q5EB52,P28288
O75352,P61247
Q9UNM6,P25788
O75365,Q14558
Q15287,O43395
P27348,Q9Y4H2
P35613,Q9UBB4
Q9Y5V3,Q12769
P23508,P26639
Q15773,Q15126
Q9HC98,O95834
O00264,P28288
O43586,Q9Y3U8
P57735,P53680
O14730,P43360
Q9Y675,Q9P2D0
O43791,O60684
P40337,P49720
P40337,O95267
Q13418,O94832
O75352,O95714
Q9NPF4,P51148
Q9UNM6,P13995
O75365,P57088
Q15287,P63010
Q15287,P50053
P31930,Q9Y5M8
P62330,P22102
Q9BUV8,Q9Y5L0
P49662,Q9Y277
P23508,Q01813
Q99608,Q9Y679
Q9UNM6,P62333
P40337,Q9H0U4
O95400,P50053
P24941,Q99523
Q9NX58,P61247
O75688,Q13310
O75832,P62807
O75365,P43246
Q8IXJ6,Q9NQC3
P49407,Q16627
Q9NY93,P62249
P78545,P26639
Q9Y2Q3,P39656
Q9Y5J5,Q9Y5L0
Q96T60,O75746
O75688,P04083
O76081,Q92504
O00422,O00571
O75940,P37268
Q9Y4K3,O00571
P31946,Q9Y2A7
O14874,P12694
Q7L1Q6,Q8TCU6
Q9HC98,Q15758
P60510,P62714
O43586,P42766
P40337,P62877
P31939,P09012
Q9HAW0,P57088
Q9NY93,Q8IY81
Q13418,Q15404
Q9Y5V3,Q92621
P23508,P11586
O43586,Q9NR30
P40337,Q15843
P27348,Q8IV61
Q9Y5V3,Q9NZT1
P01106,Q9BQG0
O75365,Q5SRE5
O14730,P51571
O75940,Q12874
Q9Y675,Q15393
P40337,P37802
P31946,P68400
P53680,O75417
Q9NY93,Q96EL2
O43768,P25205
P49841,O75533
P28566,P43686
P23508,Q9BUL8
O43586,P47914
P31946,Q12802
P27348,Q15276
P27348,P40818
P24941,Q15843
P60842,O43432
Q14240,O60271
P50053,Q96JB5
Q9BZ23,Q9H2U1
Q9NVP2,Q09028
P31939,Q9Y375
O00273,Q15751
P11171,Q5ST30
Q38SD2,P61626
Q9BRX2,Q3ZCQ8
O43586,P83881
Q15853,P48594
P32121,Q8N983
Q9Y575,P05109
P49662,Q9H936
O00273,P23508
Q9NX58,P46778
P23508,P61289
Q13177,Q14161
P27348,Q9Y383
P27348,P49815
P32121,P22087
Q9NVP2,Q13111
O00273,Q96NT1
Q9Y6T7,Q9Y5E4
O15479,P46778
Q9HC98,Q8N1F7
O14593,Q14203
Q5TCY1,Q92621
P60604,Q9Y4E8
Q9HAW0,O60762
Q9NY93,O60783
Q13418,Q9HBI1
Q13177,P35580
P60510,Q9NY27
Q9UBN6,O15067
Q9UBN6,Q15393
P40337,Q15652
P27348,Q02241
P27348,Q9BZ23
P49407,P23458
P11802,Q9NS64
Q9NSA3,P35244
Q13617,Q16875
Q9NY93,Q6P158
O95467,P63092
P84996,Q5JWF2
Q9BWD1,O15479,P62854
O15479,P46781
P23508,P56192
O75688,P07355
Q9Y6E0,P15924
P63104,Q14978
Q92796,Q9BQ90
P23508,P16152
Q9NPF4,P31689
Q9UNM6,P25786
O14593,P39656
P19532,Q5ST30
P40337,Q16878
O76071,P33992
Q14232,P81605
Q13418,Q9Y679
O15479,P67870
P23508,P21796
Q96BK5,P62750
Q9Y478,P53396
P14678,O43719
P40337,O95340
P61981,Q14739
P63104,Q9P0K7
P63104,Q86X27
Q9BUV8,O15260
P78545,P27797
O15479,Q9BS40
P01106,Q9Y5Q9
Q9Y675,P57678
Q9NRP7,Q6NXE6
Q15853,Q12974
P32121,O00541
Q9NVP2,Q8WZ42
Q12834,Q3LI72
P24941,O15294
Q9NY93,P62899
Q9ULA0,O95239
O95467,P63092
P84996,Q5JWF2
P22234,P01106,P61244
P43686,P51665
O14730,P22087
P19532,Q15843
P61981,Q9H0H5
P27348,P26196
Q9HAW0,P28288
Q9HAW0,O75533
Q96JB5,P01834
Q9NY93,P61927
P60842,P06730
Q9BRX2,O75746
Q96BK5,Q9BZE4
Q9Y4K3,P26639
P40337,P62807
P27348,P27448
O95400,P62308
Q93063,P62273
Q13177,P25205
Q92956,P07237
P21796,P33176
P52565,Q01844
Q92796,P62807
Q92796,P33764
P55199,Q8IXJ6
P11171,P22234
P41235,Q13310
Q9NX58,P06748
O15527,P62306
Q9NQY0,P84090
Q9Y5S2,P81605
Q9UJU6,Q8TDY2
O00264,Q9H9B4
Q96T60,Q5T9A4
Q96T60,Q9UHI6
Q9Y478,O43741
O43586,P49207
O14730,P20618
P23508,P00492
Q96BK5,P62857
O43353,P62263
P16035,O14818
P49662,P24941
O76071,P51784
Q9HC98,Q9HAV4
Q96RG2,P22087
P62140,Q9H788
O43586,P61513
Q9Y675,P08579
P31946,Q9H4L5
P32121,Q6DKI1
Q9HAW0,P08195
Q9NY93,P82933
P49841,Q01844
Q14164,P30153
O00264,P39656
Q15287,Q15393
O75940,Q9NQ55
O75363,Q9Y230
O95400,P62306
Q9UJU6,P98187
P52429,P08559
Q9Y2Q3,O43264
O15379,O75533
Q9BS40,Q9Y2W1
Q9Y5V3,P42704
Q9Y5V3,Q3ZCQ8
P22392,P31939
P52948,Q9NR21
O00422,P46459
Q15654,P62263
Q5TCY1,P60520
P61981,Q9UQB8
Q16611,O00273
Q9BUV8,P51571
Q14240,P46100
P11171,P37802
P01106,Q9UL63
Q9BZ23,O14827
O75569,Q14558
O43586,Q02543
P19532,P63173
P60604,Q9Y679
P40337,Q9UNM6
P40337,P26639
P40337,P13693
P61981,P08069
Q14164,Q9Y230
P23508,Q13200
Q9Y5J5,Q9HAV4
Q9Y4K3,P22234
P27348,Q9NQU5
Q16611,P61160
Q16611,O75592
P49662,P20618
P78396,P23508
Q9NY93,P22087
P78545,P29692
O15479,P83881
P01106,P51532
Q9Y5J5,O95433
P19532,Q13263
O75815,P11940
Q9BUV8,Q9UIA9
O95400,P81605
P24941,P22087
O95467,P63092
P84996,Q5JWF2
Q9Y265,Q9NX58,Q96GQ7
O15479,P83731
Q9Y478,P56192
Q15853,P05109
P40337,P35244
P11802,Q9UJU6
P11802,P57678
Q14164,Q9P2J5
Q13418,P06702
P62140,P57088
O75365,P24941
Q9Y6E0,P17844
Q9NPH0,P48059
Q9BUV8,O75746
P78545,P23458
Q96RG2,P20618
Q9BRX2,O94832
Q96BK5,Q13310
P31930,P31689
P40337,P50748
P40337,P23508
P40337,P22061
P32121,P51148
Q13418,Q01844
O15479,P46779
Q15287,Q9UJV9
Q9UBN6,Q13263
P27348,O43491
P60520,Q8TD19
P43360,Q9HAV4
Q96RG2,P61964
Q9Y5J5,O43264
Q15287,P78362
O43791,P31150
Q9HAW0,Q8N1F7
O95400,Q01844
O15519,O60496
O60921,P25787
O75365,P54709
Q15287,Q93009
Q9NRG4,O15169
Q14240,P09923
Q93063,P82279
Q9Y2Q3,P33993
P43360,Q04637
P29372,P21266
Q9BRX2,P33993
P60510,Q16204
O60232,Q02413
Q12834,Q9BYQ3
Q9Y2Q3,P43243
Q13418,P56192
Q9Y5J5,Q9C0E2
Q9UNM6,P60900
Q9Y6E0,Q9UN86
P31946,Q9P2M7
P61981,Q02241
Q9BUV8,O76031
Q9BUV8,O15269
P49662,P52701
Q9NSA3,P30153
P01241,Q9Y3F4
Q13418,Q14558
Q9Y5V3,P53007
P23508,P22234
P78330,Q14558
Q15287,P54136
P19532,P35244
Q9Y4K3,Q76L83
P21796,P81605
O75815,P12268
P49662,P41091
Q9NY93,P62273
O95467,P63092
P84996,Q5JWF2
P34897,O75815,P41252
P49662,Q9NSA3
Q9UFF9,P33993
Q9NY93,P62280
Q14240,Q13332
P60520,P21796
Q9Y5V3,Q9ULX6
P01106,O43795
O76081,Q9Y230
P40337,P04080
P40337,Q12996
P61981,P18583
P27348,Q86W92
Q12834,Q9BYQ4
Q9NY93,P47914
P11171,P30084
P22392,P25787
Q9Y4K3,Q9UDY2
Q9NPH0,P84090
Q9NX58,Q99848
Q9Y5V3,Q9UBB4
Q15287,Q92620
Q9Y6E0,Q8WUM4
P40337,Q92839
Q9HAW0,Q96QU8
Q96JB5,P01876
Q14164,O14818
Q96EZ8,P10644
P40337,P46781
P27348,P46778
Q13617,Q9NXV2
Q96BK5,P62249
Q9Y478,P35580
P27348,Q9P0V3
Q13418,Q9H2U1
Q9NX58,P83731
Q9NX58,P62899
Q9Y5V3,P41252
O75365,O14787
Q15287,P61289
Q9Y6E0,O43167
P40337,P12268
P63104,P08581
Q9Y5V3,O15269
P22392,O14818
O00422,O75964
P63104,P62899
Q9Y2Q3,Q9UBB4
Q14164,Q7KZF4
Q9BS40,P35813
P23508,Q96QK1
O76081,Q01105
Q9Y675,O43395
Q15853,P06748
P40337,Q99700
Q9NVP2,P78330
Q9HAW0,O43795
P11171,P27797
O43427,P57678
Q9NX58,P52294
Q9NX58,P37108
Q9HC98,Q9HC35
Q9HC98,P24390
Q9HC98,O00159
Q96BK5,P23526
Q9Y675,Q9Y4Z0
P63104,Q9Y2A7
Q9NVP2,P62899
Q9NY93,Q8N983
O60921,P00492
O15479,P62280
O43353,P63173
P60604,Q9UDY8
Q9NVP2,Q9Y2R9
Q9BUV8,Q9UNL2
Q9NY93,P37108
Q9Y2Q3,P08195
Q9Y664,Q9Y679
O75365,Q14139
Q9H6Z4,P50053
O75940,Q15427
O76070,P25205
P60604,P31146
Q9BUV8,Q9UI26
O43427,P14174
Q9Y6E0,Q8WXH2
P11802,P07948
P49841,P53396
Q14164,Q9Y4L1
Q13418,P35606
Q9BS40,Q14011
Q9Y5V3,P04792
Q15287,P09012
Q9Y6E0,O60506
Q9BUV8,O14593
P11171,O15067
P22392,P31948
O75569,Q9Y3U8
O75365,P25205
O14730,P43686
Q9Y4K3,P21796
P61981,Q15276
Q9NY93,P82930
O00273,Q9Y4E8
O43427,Q9Y6B7
Q13418,P84090
P43360,Q00341
P23508,P09960
P29372,P00505
Q9HC98,Q16543
Q9UNM6,Q9H936
O76070,Q96AE4
P63104,Q13310
P49662,Q93008
Q9NY93,Q8IY37
Q14240,P62273
Q9BS40,O75122
P29372,P43487
Q9HC98,Q9Y230
Q9UNM6,O14818
O43791,O14986
P40337,Q13526
P31946,Q9UJ41
Q14240,P06753
Q13418,P04792
Q9HC98,Q13200
P22392,P33176
P22392,P63173
Q9UNM6,P82279
Q9UNM6,P07332
O75365,P78347
O75940,Q9Y265
Q9H7B4,Q5EB52
Q9UBN6,P14174
Q9Y4K3,P33993
Q15853,P35637
P40337,P23284
P61981,Q9P2M7
P63104,O75533
O75815,P62750
Q9HAW0,O43242
Q9BUV8,P17844
Q9BUV8,Q8N1F7
Q9Y5V3,Q9Y5M8
P23508,P25786
O75365,Q9UNL2
Q9Y675,O43719
P40337,P01024
Q9HAW0,O14925
O76071,Q9NRZ9
Q9UFF9,P29966
Q9BS40,Q9BZ23
P60510,O94832
Q9Y6E0,O95433
P16035,Q14697
Q9Y4K3,P07741
Q9Y4K3,Q68J44
P61981,O75122
Q9Y5S2,Q9NR30
Q9Y5J5,P48444
Q96BK5,Q9NR30
O75815,Q92945
O15519,Q16658
O76071,O76031
Q9HC98,Q9Y5L0
Q13177,Q9Y266
Q9Y5J5,P57088
Q96BK5,P37108
Q9UBN6,P53396
Q9Y4K3,Q16658
P31946,Q9Y2U5
O60921,Q9Y3F4
P23508,P33993
Q15654,P43686
P63104,O95685
Q9HAW0,P40616
P49662,P09661
Q9Y5S2,P42766
Q96JB5,P02788
Q14240,P05186
P11171,P43686
P01241,P61326
Q13418,Q9NR21
P22392,P30153
Q9Y5J5,Q9UBC5
O75365,P39656
P16035,P60900
Q92956,Q12933
P27348,O00273
O95994,Q01995
P78396,P48730
P78396,P49674
P01241,P07741
Q9Y5V3,O60762
Q96BK5,P46778
Q96BK5,P62910
O76070,P17844
Q9BUV8,O95433
Q9BUV8,Q6NXE6
O15379,Q9Y4E8
Q9BS40,Q9Y266
Q9BS40,Q96KR7
P43360,P04844
Q15165,O15067
O00422,P04792
O76070,P26038
Q9Y4K3,P62750
P40337,Q01469
P01106,P25205
P16035,P61289
P61981,Q9UJF2
P49662,Q14203
Q14240,O00159
O75365,P08195
Q9Y6E0,Q01844
P40337,O14737
P40337,Q5ST30
Q9BUV8,P40616
Q9BUV8,Q8IXM3
P49662,Q969L4
P11171,P54819
P11171,P35580
P49841,P51659
P43360,Q14203
Q9Y5J5,Q9H5Q4
P60510,Q9BWH6
P31946,Q9Y2U5
P31946,O75592
P31946,Q86W92
P31946,P49815
P63104,O60825
P63104,Q15287
P24941,P11586
Q9Y5J5,Q9NS69
O75365,Q6P4Q7
Q9NY93,P83881
Q9Y2Q3,O00571
Q13418,Q9NXV2
Q9Y5V3,Q16795
