A0AVT1-2,P12081
A0AVT1-2,P23381
A0AVT1-2,P23381-2
A0AVT1-2,P54619
A0AVT1-2,P55039
A0AVT1-2,Q6PI48
A0AVT1-2,Q9H3U1-2
A0AVT1-2,Q9H4M9
A0AVT1-2,Q9NSE4
A0AVT1-3,O43592
A0AVT1,P05091
A0AVT1,P06737
A0AVT1,P12081
A0AVT1,P14635
A0AVT1,P23381
A0AVT1,P23381-2
A0AVT1,P40855-5
A0AVT1,P54619
A0AVT1,P54725
A0AVT1,P55039
A0AVT1,Q6PI48
A0AVT1,Q9H4M9
A0AVT1,Q9NQW7
A0AVT1,Q9NSE4
A0AVT1,Q9NZN3
A0JNW5,Q9P260
A0JNW5,Q9P260-2
A0JNW5,Q9P2K8
A0JNW5,Q9P2K8-2
A0JNW5,Q9P2K8-3
A0MZ66-2,Q96K76
A0MZ66-2,Q96K76-2
A0MZ66-3,P40692
A0MZ66-3,P54278
A0MZ66-3,P54278-2
A0MZ66-3,Q15642
A0MZ66-3,Q15642-2
A0MZ66-3,Q15642-3
A0MZ66-3,Q15642-4
A0MZ66-3,Q96K76
A0MZ66-3,Q96K76-2
A0MZ66-3,Q9C0C9
A0MZ66-4,P40692
A0MZ66-4,P54278
A0MZ66-4,P54278-2
A0MZ66-4,Q15642
A0MZ66-4,Q15642-2
A0MZ66-4,Q15642-3
A0MZ66-4,Q15642-4
A0MZ66-4,Q96K76
A0MZ66-4,Q96K76-2
A0MZ66-4,Q9C0C9
A0MZ66-5,P40692
A0MZ66-5,P54278
A0MZ66-5,P54278-2
A0MZ66-6,P40692
A0MZ66-6,P54278
A0MZ66-6,P54278-2
A0MZ66-6,Q15642
A0MZ66-6,Q15642-2
A0MZ66-6,Q15642-3
A0MZ66-6,Q15642-4
A0MZ66-6,Q96K76
A0MZ66-6,Q96K76-2
A0MZ66-6,Q9C0C9
A0MZ66,P40692
A0MZ66,P54278
A0MZ66,P54278-2
A0MZ66,Q15642
A0MZ66,Q15642-2
A0MZ66,Q15642-3
A0MZ66,Q15642-4
A0MZ66,Q96K76
A0MZ66,Q96K76-2
A0MZ66,Q9C0C9
A1L0T0,P16615
A1L0T0,P16615-2
A1L0T0,P16615-3
A1L0T0,P16615-4
A1L0T0,P16615-5
A1L0T0,Q15165
A1L0T0,Q15165-1
A1L0T0,Q15165-3
A1L0T0,Q5T035
A1L0T0,Q96B49
A1L0T0,Q9NZ01
A3KN83-2,Q8ND24
A3KN83-2,Q9H4L7
A3KN83-2,Q9H4L7-2
A3KN83-3,Q8ND24
A3KN83-3,Q9H4L7
A3KN83-3,Q9H4L7-2
A3KN83-4,O94804
A3KN83-4,P28065
A3KN83-4,P28065-2
A3KN83-4,P57768-2
A3KN83-4,Q07889
A3KN83-4,Q53GL7
A3KN83-4,Q96LD4
A3KN83-4,Q96LT7
A3KN83,Q8ND24
A3KN83,Q9H4L7
A3KN83,Q9H4L7-2
A4D1E9-2,O00566
A4D1E9-2,P28288
A4D1E9-2,P28288-2
A4D1E9-2,Q8TDD1
A4D1E9-2,Q8TDD1-2
A4D1E9-2,Q96R06
A4D1E9,P18074-2
A4D1E9,P28288
